# time model 
-1.830016 0.000000 
-1.829016 0.000000 
-1.828016 0.000000 
-1.827016 0.000000 
-1.826016 0.000000 
-1.825016 0.000000 
-1.824016 0.000000 
-1.823016 0.000000 
-1.822016 0.000000 
-1.821016 0.000000 
-1.820016 0.000000 
-1.819016 0.000000 
-1.818016 0.000000 
-1.817016 0.000000 
-1.816016 0.000000 
-1.815016 0.000000 
-1.814016 0.000000 
-1.813016 0.000000 
-1.812016 0.000000 
-1.811016 0.000000 
-1.810016 0.000000 
-1.809016 0.000000 
-1.808016 0.000000 
-1.807016 0.000000 
-1.806016 0.000000 
-1.805016 0.000000 
-1.804016 0.000000 
-1.803016 0.000000 
-1.802016 0.000000 
-1.801016 0.000000 
-1.800016 0.000000 
-1.799016 0.000000 
-1.798016 0.000000 
-1.797016 0.000000 
-1.796016 0.000000 
-1.795016 0.000000 
-1.794016 0.000000 
-1.793016 0.000000 
-1.792016 0.000000 
-1.791016 0.000000 
-1.790016 0.000000 
-1.789016 0.000000 
-1.788016 0.000000 
-1.787016 0.000000 
-1.786016 0.000000 
-1.785016 0.000000 
-1.784016 0.000000 
-1.783016 0.000000 
-1.782016 0.000000 
-1.781016 0.000000 
-1.780016 0.000000 
-1.779016 0.000000 
-1.778016 0.000000 
-1.777016 0.000000 
-1.776016 0.000000 
-1.775016 0.000000 
-1.774016 0.000000 
-1.773016 0.000000 
-1.772016 0.000000 
-1.771016 0.000000 
-1.770016 0.000000 
-1.769016 0.000000 
-1.768016 0.000000 
-1.767016 0.000000 
-1.766016 0.000000 
-1.765016 0.000000 
-1.764016 0.000000 
-1.763016 0.000000 
-1.762016 0.000000 
-1.761016 0.000000 
-1.760016 0.000000 
-1.759016 0.000000 
-1.758016 0.000000 
-1.757016 0.000000 
-1.756016 0.000000 
-1.755016 0.000000 
-1.754016 0.000000 
-1.753016 0.000000 
-1.752016 0.000000 
-1.751016 0.000000 
-1.750016 0.000000 
-1.749016 0.000000 
-1.748016 0.000000 
-1.747016 0.000000 
-1.746016 0.000000 
-1.745016 0.000000 
-1.744016 0.000000 
-1.743016 0.000000 
-1.742016 0.000000 
-1.741016 0.000000 
-1.740016 0.000000 
-1.739016 0.000000 
-1.738016 0.000000 
-1.737016 0.000000 
-1.736016 0.000000 
-1.735016 0.000000 
-1.734016 0.000000 
-1.733016 0.000000 
-1.732016 0.000000 
-1.731016 0.000000 
-1.730016 0.000000 
-1.729016 0.000000 
-1.728016 0.000000 
-1.727016 0.000000 
-1.726016 0.000000 
-1.725016 0.000000 
-1.724016 0.000000 
-1.723016 0.000000 
-1.722016 0.000000 
-1.721016 0.000000 
-1.720016 0.000000 
-1.719016 0.000000 
-1.718016 0.000000 
-1.717016 0.000000 
-1.716016 0.000000 
-1.715016 0.000000 
-1.714016 0.000000 
-1.713016 0.000000 
-1.712016 0.000000 
-1.711016 0.000000 
-1.710016 0.000000 
-1.709016 0.000000 
-1.708016 0.000000 
-1.707016 0.000000 
-1.706016 0.000000 
-1.705016 0.000000 
-1.704016 0.000000 
-1.703016 0.000000 
-1.702016 0.000000 
-1.701016 0.000000 
-1.700016 0.000000 
-1.699016 0.000000 
-1.698016 0.000000 
-1.697016 0.000000 
-1.696016 0.000000 
-1.695016 0.000000 
-1.694016 0.000000 
-1.693016 0.000000 
-1.692016 0.000000 
-1.691016 0.000000 
-1.690016 0.000000 
-1.689016 0.000000 
-1.688016 0.000000 
-1.687016 0.000000 
-1.686016 0.000000 
-1.685016 0.000000 
-1.684016 0.000000 
-1.683016 0.000000 
-1.682016 0.000000 
-1.681016 0.000000 
-1.680016 0.000000 
-1.679016 0.000000 
-1.678016 0.000000 
-1.677016 0.000000 
-1.676016 0.000000 
-1.675016 0.000000 
-1.674016 0.000000 
-1.673016 0.000000 
-1.672016 0.000000 
-1.671016 0.000000 
-1.670016 0.000000 
-1.669016 0.000000 
-1.668016 0.000000 
-1.667016 0.000000 
-1.666016 0.000000 
-1.665016 0.000000 
-1.664016 0.000000 
-1.663016 0.000000 
-1.662016 0.000000 
-1.661016 0.000000 
-1.660016 0.000000 
-1.659016 0.000000 
-1.658016 0.000000 
-1.657016 0.000000 
-1.656016 0.000000 
-1.655016 0.000000 
-1.654016 0.000000 
-1.653016 0.000000 
-1.652016 0.000000 
-1.651016 0.000000 
-1.650016 0.000000 
-1.649016 0.000000 
-1.648016 0.000000 
-1.647016 0.000000 
-1.646016 0.000000 
-1.645016 0.000000 
-1.644016 0.000000 
-1.643016 0.000000 
-1.642016 0.000000 
-1.641016 0.000000 
-1.640016 0.000000 
-1.639016 0.000000 
-1.638016 0.000000 
-1.637016 0.000000 
-1.636016 0.000000 
-1.635016 0.000000 
-1.634016 0.000000 
-1.633016 0.000000 
-1.632016 0.000000 
-1.631016 0.000000 
-1.630016 0.000000 
-1.629016 0.000000 
-1.628016 0.000000 
-1.627016 0.000000 
-1.626016 0.000000 
-1.625016 0.000000 
-1.624016 0.000000 
-1.623016 0.000000 
-1.622016 0.000000 
-1.621016 0.000000 
-1.620016 0.000000 
-1.619016 0.000000 
-1.618016 0.000000 
-1.617016 0.000000 
-1.616016 0.000000 
-1.615016 0.000000 
-1.614016 0.000000 
-1.613016 0.000000 
-1.612016 0.000000 
-1.611016 0.000000 
-1.610016 0.000000 
-1.609016 0.000000 
-1.608016 0.000000 
-1.607016 0.000000 
-1.606016 0.000000 
-1.605016 0.000000 
-1.604016 0.000000 
-1.603016 0.000000 
-1.602016 0.000000 
-1.601016 0.000000 
-1.600016 0.000000 
-1.599016 0.000000 
-1.598016 0.000000 
-1.597016 0.000000 
-1.596016 0.000000 
-1.595016 0.000000 
-1.594016 0.000000 
-1.593016 0.000000 
-1.592016 0.000000 
-1.591016 0.000000 
-1.590016 0.000000 
-1.589016 0.000000 
-1.588016 0.000000 
-1.587016 0.000000 
-1.586016 0.000000 
-1.585016 0.000000 
-1.584016 0.000000 
-1.583016 0.000000 
-1.582016 0.000000 
-1.581016 0.000000 
-1.580016 0.000000 
-1.579016 0.000000 
-1.578016 0.000000 
-1.577016 0.000000 
-1.576016 0.000000 
-1.575016 0.000000 
-1.574016 0.000000 
-1.573016 0.000000 
-1.572016 0.000000 
-1.571016 0.000000 
-1.570016 0.000000 
-1.569016 0.000000 
