# time model 
-1.830014 0.000000 
-1.829014 0.000000 
-1.828014 0.000000 
-1.827014 0.000000 
-1.826014 0.000000 
-1.825014 0.000000 
-1.824014 0.000000 
-1.823014 0.000000 
-1.822014 0.000000 
-1.821014 0.000000 
-1.820014 0.000000 
-1.819014 0.000000 
-1.818014 0.000000 
-1.817014 0.000000 
-1.816014 0.000000 
-1.815014 0.000000 
-1.814014 0.000000 
-1.813014 0.000000 
-1.812014 0.000000 
-1.811014 0.000000 
-1.810014 0.000000 
-1.809014 0.000000 
-1.808014 0.000000 
-1.807014 0.000000 
-1.806014 0.000000 
-1.805014 0.000000 
-1.804014 0.000000 
-1.803014 0.000000 
-1.802014 0.000000 
-1.801014 0.000000 
-1.800014 0.000000 
-1.799014 0.000000 
-1.798014 0.000000 
-1.797014 0.000000 
-1.796014 0.000000 
-1.795014 0.000000 
-1.794014 0.000000 
-1.793014 0.000000 
-1.792014 0.000000 
-1.791014 0.000000 
-1.790014 0.000000 
-1.789014 0.000000 
-1.788014 0.000000 
-1.787014 0.000000 
-1.786014 0.000000 
-1.785014 0.000000 
-1.784014 0.000000 
-1.783014 0.000000 
-1.782014 0.000000 
-1.781014 0.000000 
-1.780014 0.000000 
-1.779014 0.000000 
-1.778014 0.000000 
-1.777014 0.000000 
-1.776014 0.000000 
-1.775014 0.000000 
-1.774014 0.000000 
-1.773014 0.000000 
-1.772014 0.000000 
-1.771014 0.000000 
-1.770014 0.000000 
-1.769014 0.000000 
-1.768014 0.000000 
-1.767014 0.000000 
-1.766014 0.000000 
-1.765014 0.000000 
-1.764014 0.000000 
-1.763014 0.000000 
-1.762014 0.000000 
-1.761014 0.000000 
-1.760014 0.000000 
-1.759014 0.000000 
-1.758014 0.000000 
-1.757014 0.000000 
-1.756014 0.000000 
-1.755014 0.000000 
-1.754014 0.000000 
-1.753014 0.000000 
-1.752014 0.000000 
-1.751014 0.000000 
-1.750014 0.000000 
-1.749014 0.000000 
-1.748014 0.000000 
-1.747014 0.000000 
-1.746014 0.000000 
-1.745014 0.000000 
-1.744014 0.000000 
-1.743014 0.000000 
-1.742014 0.000000 
-1.741014 0.000000 
-1.740014 0.000000 
-1.739014 0.000000 
-1.738014 0.000000 
-1.737014 0.000000 
-1.736014 0.000000 
-1.735014 0.000000 
-1.734014 0.000000 
-1.733014 0.000000 
-1.732014 0.000000 
-1.731014 0.000000 
-1.730014 0.000000 
-1.729014 0.000000 
-1.728014 0.000000 
-1.727014 0.000000 
-1.726014 0.000000 
-1.725014 0.000000 
-1.724014 0.000000 
-1.723014 0.000000 
-1.722014 0.000000 
-1.721014 0.000000 
-1.720014 0.000000 
-1.719014 0.000000 
-1.718014 0.000000 
-1.717014 0.000000 
-1.716014 0.000000 
-1.715014 0.000000 
-1.714014 0.000000 
-1.713014 0.000000 
-1.712014 0.000000 
-1.711014 0.000000 
