# time model 
-1.830015 0.000000 
-1.829015 0.000000 
-1.828015 0.000000 
-1.827015 0.000000 
-1.826015 0.000000 
-1.825015 0.000000 
-1.824015 0.000000 
-1.823015 0.000000 
-1.822015 0.000000 
-1.821015 0.000000 
-1.820015 0.000000 
-1.819015 0.000000 
-1.818015 0.000000 
-1.817015 0.000000 
-1.816015 0.000000 
-1.815015 0.000000 
-1.814015 0.000000 
-1.813015 0.000000 
-1.812015 0.000000 
-1.811015 0.000000 
-1.810015 0.000000 
-1.809015 0.000000 
-1.808015 0.000000 
-1.807015 0.000000 
-1.806015 0.000000 
-1.805015 0.000000 
-1.804015 0.000000 
-1.803015 0.000000 
-1.802015 0.000000 
-1.801015 0.000000 
-1.800015 0.000000 
-1.799015 0.000000 
-1.798015 0.000000 
-1.797015 0.000000 
-1.796015 0.000000 
-1.795015 0.000000 
-1.794015 0.000000 
-1.793015 0.000000 
-1.792015 0.000000 
-1.791015 0.000000 
-1.790015 0.000000 
-1.789015 0.000000 
-1.788015 0.000000 
-1.787015 0.000000 
-1.786015 0.000000 
-1.785015 0.000000 
-1.784015 0.000000 
-1.783015 0.000000 
-1.782015 0.000000 
-1.781015 0.000000 
-1.780015 0.000000 
-1.779015 0.000000 
-1.778015 0.000000 
-1.777015 0.000000 
-1.776015 0.000000 
-1.775015 0.000000 
-1.774015 0.000000 
-1.773015 0.000000 
-1.772015 0.000000 
-1.771015 0.000000 
-1.770015 0.000000 
-1.769015 0.000000 
-1.768015 0.000000 
-1.767015 0.000000 
-1.766015 0.000000 
-1.765015 0.000000 
-1.764015 0.000000 
-1.763015 0.000000 
-1.762015 0.000000 
-1.761015 0.000000 
-1.760015 0.000000 
-1.759015 0.000000 
-1.758015 0.000000 
-1.757015 0.000000 
-1.756015 0.000000 
-1.755015 0.000000 
-1.754015 0.000000 
-1.753015 0.000000 
-1.752015 0.000000 
-1.751015 0.000000 
-1.750015 0.000000 
-1.749015 0.000000 
-1.748015 0.000000 
-1.747015 0.000000 
-1.746015 0.000000 
-1.745015 0.000000 
-1.744015 0.000000 
-1.743015 0.000000 
-1.742015 0.000000 
-1.741015 0.000000 
-1.740015 0.000000 
-1.739015 0.000000 
-1.738015 0.000000 
-1.737015 0.000000 
-1.736015 0.000000 
-1.735015 0.000000 
-1.734015 0.000000 
-1.733015 0.000000 
-1.732015 0.000000 
-1.731015 0.000000 
-1.730015 0.000000 
-1.729015 0.000000 
-1.728015 0.000000 
-1.727015 0.000000 
-1.726015 0.000000 
-1.725015 0.000000 
-1.724015 0.000000 
-1.723015 0.000000 
-1.722015 0.000000 
-1.721015 0.000000 
-1.720015 0.000000 
-1.719015 0.000000 
-1.718015 0.000000 
-1.717015 0.000000 
-1.716015 0.000000 
-1.715015 0.000000 
-1.714015 0.000000 
-1.713015 0.000000 
-1.712015 0.000000 
-1.711015 0.000000 
-1.710015 0.000000 
-1.709015 0.000000 
-1.708015 0.000000 
-1.707015 0.000000 
-1.706015 0.000000 
-1.705015 0.000000 
-1.704015 0.000000 
-1.703015 0.000000 
-1.702015 0.000000 
-1.701015 0.000000 
-1.700015 0.000000 
-1.699015 0.000000 
-1.698015 0.000000 
-1.697015 0.000000 
-1.696015 0.000000 
-1.695015 0.000000 
-1.694015 0.000000 
-1.693015 0.000000 
-1.692015 0.000000 
-1.691015 0.000000 
-1.690015 0.000000 
-1.689015 0.000000 
-1.688015 0.000000 
-1.687015 0.000000 
-1.686015 0.000000 
-1.685015 0.000000 
-1.684015 0.000000 
-1.683015 0.000000 
-1.682015 0.000000 
-1.681015 0.000000 
-1.680015 0.000000 
-1.679015 0.000000 
-1.678015 0.000000 
-1.677015 0.000000 
-1.676015 0.000000 
-1.675015 0.000000 
-1.674015 0.000000 
-1.673015 0.000000 
-1.672015 0.000000 
-1.671015 0.000000 
-1.670015 0.000000 
-1.669015 0.000000 
-1.668015 0.000000 
-1.667015 0.000000 
-1.666015 0.000000 
-1.665015 0.000000 
-1.664015 0.000000 
-1.663015 0.000000 
-1.662015 0.000000 
-1.661015 0.000000 
-1.660015 0.000000 
-1.659015 0.000000 
-1.658015 0.000000 
-1.657015 0.000000 
-1.656015 0.000000 
-1.655015 0.000000 
-1.654015 0.000000 
-1.653015 0.000000 
-1.652015 0.000000 
-1.651015 0.000000 
-1.650015 0.000000 
-1.649015 0.000000 
-1.648015 0.000000 
-1.647015 0.000000 
-1.646015 0.000000 
-1.645015 0.000000 
-1.644015 0.000000 
-1.643015 0.000000 
-1.642015 0.000000 
-1.641015 0.000000 
-1.640015 0.000000 
-1.639015 0.000000 
-1.638015 0.000000 
-1.637015 0.000000 
-1.636015 0.000000 
-1.635015 0.000000 
-1.634015 0.000000 
-1.633015 0.000000 
-1.632015 0.000000 
-1.631015 0.000000 
-1.630015 0.000000 
-1.629015 0.000000 
-1.628015 0.000000 
-1.627015 0.000000 
-1.626015 0.000000 
-1.625015 0.000000 
-1.624015 0.000000 
-1.623015 0.000000 
-1.622015 0.000000 
-1.621015 0.000000 
-1.620015 0.000000 
-1.619015 0.000000 
-1.618015 0.000000 
-1.617015 0.000000 
-1.616015 0.000000 
-1.615015 0.000000 
-1.614015 0.000000 
-1.613015 0.000000 
-1.612015 0.000000 
-1.611015 0.000000 
-1.610015 0.000000 
-1.609015 0.000000 
-1.608015 0.000000 
-1.607015 0.000000 
-1.606015 0.000000 
-1.605015 0.000000 
-1.604015 0.000000 
-1.603015 0.000000 
-1.602015 0.000000 
-1.601015 0.000000 
-1.600015 0.000000 
-1.599015 0.000000 
-1.598015 0.000000 
-1.597015 0.000000 
-1.596015 0.000000 
-1.595015 0.000000 
-1.594015 0.000000 
-1.593015 0.000000 
-1.592015 0.000000 
-1.591015 0.000000 
-1.590015 0.000000 
-1.589015 0.000000 
-1.588015 0.000000 
-1.587015 0.000000 
-1.586015 0.000000 
-1.585015 0.000000 
-1.584015 0.000000 
-1.583015 0.000000 
-1.582015 0.000000 
-1.581015 0.000000 
-1.580015 0.000000 
-1.579015 0.000000 
-1.578015 0.000000 
-1.577015 0.000000 
-1.576015 0.000000 
-1.575015 0.000000 
-1.574015 0.000000 
-1.573015 0.000000 
-1.572015 0.000000 
-1.571015 0.000000 
-1.570015 0.000000 
-1.569015 0.000000 
-1.568015 0.000000 
-1.567015 0.000000 
-1.566015 0.000000 
-1.565015 0.000000 
-1.564015 0.000000 
-1.563015 0.000000 
-1.562015 0.000000 
-1.561015 0.000000 
-1.560015 0.000000 
-1.559015 0.000000 
-1.558015 0.000000 
-1.557015 0.000000 
-1.556015 0.000000 
-1.555015 0.000000 
-1.554015 0.000000 
-1.553015 0.000000 
-1.552015 0.000000 
-1.551015 0.000000 
-1.550015 0.000000 
-1.549015 0.000000 
-1.548015 0.000000 
-1.547015 0.000000 
-1.546015 0.000000 
-1.545015 0.000000 
-1.544015 0.000000 
-1.543015 0.000000 
-1.542015 0.000000 
-1.541015 0.000000 
-1.540015 0.000000 
-1.539015 0.000000 
-1.538015 0.000000 
-1.537015 0.000000 
-1.536015 0.000000 
-1.535015 0.000000 
-1.534015 0.000000 
-1.533015 0.000000 
-1.532015 0.000000 
-1.531015 0.000000 
-1.530015 0.000000 
-1.529015 0.000000 
-1.528015 0.000000 
-1.527015 0.000000 
-1.526015 0.000000 
-1.525015 0.000000 
-1.524015 0.000000 
-1.523015 0.000000 
-1.522015 0.000000 
-1.521015 0.000000 
-1.520015 0.000000 
-1.519015 0.000000 
-1.518015 0.000000 
-1.517015 0.000000 
-1.516015 0.000000 
-1.515015 0.000000 
-1.514015 0.000000 
-1.513015 0.000000 
-1.512015 0.000000 
-1.511015 0.000000 
-1.510015 0.000000 
-1.509015 0.000000 
-1.508015 0.000000 
-1.507015 0.000000 
-1.506015 0.000000 
-1.505015 0.000000 
-1.504015 0.000000 
-1.503015 0.000000 
-1.502015 0.000000 
-1.501015 0.000000 
-1.500015 0.000000 
-1.499015 0.000000 
-1.498015 0.000000 
-1.497015 0.000000 
-1.496015 0.000000 
-1.495015 0.000000 
-1.494015 0.000000 
-1.493015 0.000000 
-1.492015 0.000000 
-1.491015 0.000000 
-1.490015 0.000000 
-1.489015 0.000000 
-1.488015 0.000000 
-1.487015 0.000000 
-1.486015 0.000000 
-1.485015 0.000000 
-1.484015 0.000000 
-1.483015 0.000000 
-1.482015 0.000000 
-1.481015 0.000000 
-1.480015 0.000000 
-1.479015 0.000000 
-1.478015 0.000000 
-1.477015 0.000000 
-1.476015 0.000000 
-1.475015 0.000000 
-1.474015 0.000000 
-1.473015 0.000000 
-1.472015 0.000000 
-1.471015 0.000000 
-1.470015 0.000000 
-1.469015 0.000000 
